I,Q
-6.458321809768676758e-01,-7.132873535156250000e-01
-7.411435842514038086e-01,7.735131978988647461e-01
-7.232682108879089355e-01,7.214962244033813477e-01
-7.160906195640563965e-01,6.612378954887390137e-01
7.183692455291748047e-01,-7.169321775436401367e-01
7.097892761230468750e-01,-7.424007058143615723e-01
5.818209648132324219e-01,-6.811001896858215332e-01
-7.712908387184143066e-01,-7.699199318885803223e-01
-6.840788722038269043e-01,6.883071660995483398e-01
-7.677120566368103027e-01,7.708779573440551758e-01
5.781032443046569824e-01,-7.663720846176147461e-01
6.937304735183715820e-01,-6.751557588577270508e-01
6.927922964096069336e-01,-7.300176024436950684e-01
6.771450638771057129e-01,-6.871385574340820312e-01
-7.282796502113342285e-01,7.193234562873840332e-01
7.380269169807434082e-01,7.113372087478637695e-01
6.769096255302429199e-01,6.638489365577697754e-01
7.833491563796997070e-01,8.019343614578247070e-01
6.559470295906066895e-01,-7.767385840415954590e-01
-7.278009653091430664e-01,-7.484727501869201660e-01
7.411350607872009277e-01,6.717679500579833984e-01
6.932533383369445801e-01,7.492519021034240723e-01
-7.141889333724975586e-01,6.777693033218383789e-01
7.524112462997436523e-01,7.006144523620605469e-01
-6.913043260574340820e-01,7.371493577957153320e-01
7.343372106552124023e-01,-7.669832110404968262e-01
7.190477252006530762e-01,6.669964194297790527e-01
-6.824158430099487305e-01,-7.182955741882324219e-01
-6.542140245437622070e-01,7.010023593902587891e-01
-6.588094234466552734e-01,6.180669069290161133e-01
-7.219925522804260254e-01,7.003046870231628418e-01
7.161823511123657227e-01,6.784660816192626953e-01
6.523940563201904297e-01,6.528705358505249023e-01
7.046377658843994141e-01,6.755022406578063965e-01
-6.728776693344116211e-01,-7.066919803619384766e-01
-6.911481618881225586e-01,-6.267718076705932617e-01
7.102142572402954102e-01,8.265373706817626953e-01
7.187069654464721680e-01,-7.299199700355529785e-01
-5.941501855850219727e-01,-6.791172027587890625e-01
-7.230940461158752441e-01,-7.466469407081604004e-01
-6.810594201087951660e-01,-6.552504897117614746e-01
7.714658975601196289e-01,-7.723900675773620605e-01
-7.605185508728027344e-01,6.591708064079284668e-01
-6.683155298233032227e-01,7.742616534233093262e-01
7.055893540382385254e-01,6.966041326522827148e-01
-7.701070308685302734e-01,-6.440690755844116211e-01
7.877328395843505859e-01,7.467359900474548340e-01
8.168488144874572754e-01,7.256741523742675781e-01
-7.539283633232116699e-01,7.485780715942382812e-01
7.310804724693298340e-01,7.189617753028869629e-01
-6.815485954284667969e-01,7.763639092445373535e-01
-7.495336532592773438e-01,-7.841528654098510742e-01
7.599741816520690918e-01,7.434428930282592773e-01
-7.204743027687072754e-01,-5.554555654525756836e-01
-6.596620082855224609e-01,6.943566799163818359e-01
-7.146934866905212402e-01,-7.397114038467407227e-01
6.699568033218383789e-01,-6.602346897125244141e-01
-7.686293125152587891e-01,6.682978868484497070e-01
6.740844845771789551e-01,-6.312420368194580078e-01
-7.133693099021911621e-01,-7.154116034507751465e-01
7.244828939437866211e-01,6.833417415618896484e-01
-5.946466922760009766e-01,7.584754824638366699e-01
7.857613563537597656e-01,7.029435634613037109e-01
7.070268392562866211e-01,7.584528326988220215e-01
-7.319226264953613281e-01,-6.428672075271606445e-01
7.457077503204345703e-01,-6.797558665275573730e-01
7.019091844558715820e-01,6.982387304306030273e-01
-7.067575454711914062e-01,6.615272760391235352e-01
-7.247015237808227539e-01,7.212260961532592773e-01
7.659752964973449707e-01,-6.594358682632446289e-01
-7.249562740325927734e-01,-7.308490872383117676e-01
-6.584830284118652344e-01,7.664226293563842773e-01
7.004936933517456055e-01,6.568695902824401855e-01
7.248646616935729980e-01,6.676289439201354980e-01
-6.700291037559509277e-01,7.198520898818969727e-01
7.554909586906433105e-01,6.826568841934204102e-01
6.476587653160095215e-01,7.388439178466796875e-01
-6.560468077659606934e-01,-6.958668828010559082e-01
-6.615307331085205078e-01,-6.547812223434448242e-01
-7.341195344924926758e-01,7.894365191459655762e-01
-6.939651370048522949e-01,6.757531762123107910e-01
6.671078205108642578e-01,-7.204085588455200195e-01
-6.326944231986999512e-01,-7.563910484313964844e-01
6.531676650047302246e-01,-6.719709634780883789e-01
-6.362711787223815918e-01,-6.821355223655700684e-01
-7.707701921463012695e-01,-7.960800528526306152e-01
6.756067872047424316e-01,-7.387642860412597656e-01
7.127659320831298828e-01,7.873315811157226562e-01
6.491166353225708008e-01,-7.265106439590454102e-01
-6.648032069206237793e-01,-7.018724679946899414e-01
6.687756776809692383e-01,6.538949012756347656e-01
-6.530317664146423340e-01,-6.122187376022338867e-01
7.701352834701538086e-01,7.042621970176696777e-01
6.894310116767883301e-01,-7.620876431465148926e-01
6.593104600906372070e-01,6.744741797447204590e-01
-7.363705039024353027e-01,-7.791907787322998047e-01
-7.793237566947937012e-01,-6.997603178024291992e-01
7.780811190605163574e-01,-7.311297655105590820e-01
6.896556019783020020e-01,6.746679544448852539e-01
6.708028316497802734e-01,-6.611158847808837891e-01
7.515443563461303711e-01,6.310043931007385254e-01
7.449253201484680176e-01,-6.978101134300231934e-01
6.191962361335754395e-01,6.795270442962646484e-01
-7.345394492149353027e-01,-6.942444443702697754e-01
-7.466958165168762207e-01,7.664431333541870117e-01
6.750006675720214844e-01,-7.119350433349609375e-01
-6.482899188995361328e-01,-6.246253252029418945e-01
7.128636837005615234e-01,6.567034721374511719e-01
-7.170180082321166992e-01,7.353723645210266113e-01
-7.010459899902343750e-01,6.368628740310668945e-01
7.288693785667419434e-01,-6.888616085052490234e-01
-6.592158675193786621e-01,-7.085800170898437500e-01
6.824591159820556641e-01,7.249658107757568359e-01
7.901090979576110840e-01,6.325788497924804688e-01
7.471139430999755859e-01,-7.346058487892150879e-01
7.662464976310729980e-01,7.774866223335266113e-01
7.874777913093566895e-01,-7.297206521034240723e-01
-6.254804134368896484e-01,6.918007135391235352e-01
7.897254228591918945e-01,7.615716457366943359e-01
-7.038385272026062012e-01,6.711320877075195312e-01
-6.485064625740051270e-01,-7.539831399917602539e-01
-6.703805327415466309e-01,-6.713021397590637207e-01
-7.128607630729675293e-01,8.066645264625549316e-01
-6.943688392639160156e-01,-7.580087184906005859e-01
-8.044255971908569336e-01,6.485499143600463867e-01
-7.386085987091064453e-01,7.187177538871765137e-01
-6.607728004455566406e-01,-6.707614660263061523e-01
6.094417572021484375e-01,8.403255343437194824e-01
-7.146003842353820801e-01,-7.564998865127563477e-01
6.345503926277160645e-01,7.509206533432006836e-01
-7.046043276786804199e-01,6.514889001846313477e-01
6.895099878311157227e-01,6.584075689315795898e-01
-6.921446919441223145e-01,6.527999639511108398e-01
6.994596123695373535e-01,-7.791933417320251465e-01
6.717928051948547363e-01,6.907264590263366699e-01
6.494365930557250977e-01,6.414621472358703613e-01
6.669493317604064941e-01,6.731986999511718750e-01
-7.048202157020568848e-01,7.576408386230468750e-01
6.960237622261047363e-01,8.041029572486877441e-01
-7.334152460098266602e-01,-7.039519548416137695e-01
7.250432372093200684e-01,6.910786628723144531e-01
-6.689262390136718750e-01,-6.853227615356445312e-01
-6.407495737075805664e-01,7.190415263175964355e-01
-6.792789697647094727e-01,6.947045326232910156e-01
7.246602773666381836e-01,6.474590301513671875e-01
7.650896906852722168e-01,-6.853708028793334961e-01
-7.059441804885864258e-01,7.221912145614624023e-01
6.701954007148742676e-01,-7.340174913406372070e-01
-7.198848724365234375e-01,7.043657898902893066e-01
-6.613013148307800293e-01,-6.824049949645996094e-01
7.760367989540100098e-01,-7.304540276527404785e-01
-6.287007927894592285e-01,6.744082570075988770e-01
7.733848094940185547e-01,7.996071577072143555e-01
7.181439995765686035e-01,6.467744708061218262e-01
-6.717132925987243652e-01,6.972074508666992188e-01
-6.891709566116333008e-01,-7.648603916168212891e-01
-7.267636656761169434e-01,-6.943804621696472168e-01
7.228474617004394531e-01,-6.580241322517395020e-01
-6.402887105941772461e-01,-7.497498393058776855e-01
-7.660052776336669922e-01,7.593838572502136230e-01
-7.599937915802001953e-01,-7.671307921409606934e-01
-5.779657363891601562e-01,-6.535765528678894043e-01
-6.840759515762329102e-01,7.613031268119812012e-01
6.761817932128906250e-01,-7.003253102302551270e-01
7.569748759269714355e-01,6.728787422180175781e-01
8.152484893798828125e-01,6.702716350555419922e-01
6.146358251571655273e-01,6.663890480995178223e-01
-6.954275369644165039e-01,7.036378383636474609e-01
7.206270694732666016e-01,8.577272891998291016e-01
-6.921634078025817871e-01,-6.985067129135131836e-01
7.950352430343627930e-01,-8.026815056800842285e-01
6.249761581420898438e-01,5.989672541618347168e-01
-7.630808353424072266e-01,-7.449325919151306152e-01
-6.516630649566650391e-01,7.949573993682861328e-01
7.115049958229064941e-01,-6.785383820533752441e-01
-8.261954188346862793e-01,6.499966979026794434e-01
-7.052302360534667969e-01,-6.245955824851989746e-01
-7.413658499717712402e-01,7.341965436935424805e-01
7.176287770271301270e-01,-6.198708415031433105e-01
-6.949143409729003906e-01,-6.210290193557739258e-01
-6.908145546913146973e-01,6.719619631767272949e-01
-7.226234078407287598e-01,8.092824220657348633e-01
6.031837463378906250e-01,-7.296741008758544922e-01
-7.352538704872131348e-01,-7.716704607009887695e-01
7.358468770980834961e-01,7.476472258567810059e-01
-7.337986826896667480e-01,6.562890410423278809e-01
7.312032580375671387e-01,-7.576141357421875000e-01
6.817955374717712402e-01,7.167372107505798340e-01
6.572003364562988281e-01,7.091970443725585938e-01
-7.373008728027343750e-01,7.223792076110839844e-01
-7.244448065757751465e-01,6.512259840965270996e-01
7.137421369552612305e-01,7.252685427665710449e-01
6.896362304687500000e-01,8.693811893463134766e-01
-7.282738089561462402e-01,8.082675337791442871e-01
-7.263366580009460449e-01,7.728098630905151367e-01
-7.308023571968078613e-01,7.221246957778930664e-01
-7.086274027824401855e-01,6.530221700668334961e-01
6.554720401763916016e-01,7.104382514953613281e-01
6.488385200500488281e-01,-7.788767814636230469e-01
6.143474578857421875e-01,7.276889085769653320e-01
6.217979788780212402e-01,-7.572028040885925293e-01
-7.869118452072143555e-01,6.789873242378234863e-01
7.166956067085266113e-01,6.393886208534240723e-01
-7.160817980766296387e-01,7.020055651664733887e-01
7.458420991897583008e-01,-6.920928359031677246e-01
7.117096781730651855e-01,-6.988893151283264160e-01
7.251115441322326660e-01,6.486637592315673828e-01
6.292459368705749512e-01,-6.837183833122253418e-01
7.535735964775085449e-01,7.001767158508300781e-01
6.874113678932189941e-01,-7.910561561584472656e-01
-6.869238615036010742e-01,7.882302999496459961e-01
-7.415085434913635254e-01,6.444031000137329102e-01
7.256461977958679199e-01,-6.294040679931640625e-01
6.464239954948425293e-01,-6.391206383705139160e-01
7.561035156250000000e-01,-6.682997941970825195e-01
-6.389796733856201172e-01,-6.327674984931945801e-01
7.546490430831909180e-01,-7.169094681739807129e-01
7.593631148338317871e-01,6.913374662399291992e-01
-7.346725463867187500e-01,7.607723474502563477e-01
-6.489117145538330078e-01,6.422351598739624023e-01
7.364527583122253418e-01,7.571740746498107910e-01
6.834563016891479492e-01,-6.386840939521789551e-01
-7.164233922958374023e-01,-7.070008516311645508e-01
-7.737318277359008789e-01,-6.247155070304870605e-01
6.357704401016235352e-01,6.937792897224426270e-01
-6.985847353935241699e-01,6.778233051300048828e-01
7.586861848831176758e-01,-6.879259943962097168e-01
-6.526192426681518555e-01,6.830199360847473145e-01
-7.451529502868652344e-01,-7.539287209510803223e-01
-6.408929228782653809e-01,7.767184972763061523e-01
6.340873837471008301e-01,-6.133996248245239258e-01
7.022636532783508301e-01,6.478702425956726074e-01
7.432841062545776367e-01,-7.136928439140319824e-01
7.220531702041625977e-01,6.407023072242736816e-01
6.834045648574829102e-01,-6.203150749206542969e-01
-7.826490402221679688e-01,6.526867151260375977e-01
6.208541393280029297e-01,-6.792978048324584961e-01
-7.130139470100402832e-01,7.236114144325256348e-01
7.351820468902587891e-01,6.900442242622375488e-01
6.702247262001037598e-01,-7.613201141357421875e-01
-6.839396953582763672e-01,-8.250997662544250488e-01
-6.412644982337951660e-01,7.424706220626831055e-01
6.784723997116088867e-01,-7.559218406677246094e-01
-7.550246715545654297e-01,7.684996724128723145e-01
-7.599401473999023438e-01,-7.983465194702148438e-01
-7.709656953811645508e-01,-6.637642383575439453e-01
-7.215660214424133301e-01,5.834710597991943359e-01
-7.736765146255493164e-01,-6.760870218276977539e-01
-6.652694344520568848e-01,-6.707612872123718262e-01
6.962266564369201660e-01,-6.382513642311096191e-01
6.407601833343505859e-01,-7.341739535331726074e-01
-7.501668334007263184e-01,-6.943830847740173340e-01
-6.374031305313110352e-01,-5.901426076889038086e-01
8.291457295417785645e-01,8.087351322174072266e-01
-6.601673364639282227e-01,-7.699769735336303711e-01
6.937542557716369629e-01,6.990993618965148926e-01
8.133816719055175781e-01,-7.421230077743530273e-01
-7.345650792121887207e-01,-7.282115817070007324e-01
6.861463785171508789e-01,-6.412566900253295898e-01
7.034408450126647949e-01,-7.296140789985656738e-01
-5.961929559707641602e-01,-6.793118119239807129e-01
-6.961919665336608887e-01,6.681374311447143555e-01
7.363177537918090820e-01,7.365559935569763184e-01
7.056293487548828125e-01,7.197288274765014648e-01
-6.977247595787048340e-01,-7.273963093757629395e-01
-7.259746789932250977e-01,7.149138450622558594e-01
7.432900667190551758e-01,-6.576263904571533203e-01
-6.343947649002075195e-01,7.153624892234802246e-01
-7.297623157501220703e-01,7.133396863937377930e-01
-7.295754551887512207e-01,6.468431949615478516e-01
6.995511054992675781e-01,6.582926511764526367e-01
7.492383122444152832e-01,-7.229511737823486328e-01
7.343990802764892578e-01,5.752285718917846680e-01
7.001335024833679199e-01,-6.771164536476135254e-01
6.596140265464782715e-01,7.932752370834350586e-01
7.223315834999084473e-01,-6.279159188270568848e-01
6.425139307975769043e-01,6.578409075736999512e-01
-7.673208713531494141e-01,-6.311744451522827148e-01
-6.606536507606506348e-01,-7.373456358909606934e-01
-6.544495224952697754e-01,-6.288890242576599121e-01
6.069480776786804199e-01,7.218492627143859863e-01
-7.807165384292602539e-01,6.830849647521972656e-01
6.389078497886657715e-01,-6.059331297874450684e-01
7.504920363426208496e-01,7.555168867111206055e-01
7.619283199310302734e-01,7.197546958923339844e-01
-6.092277765274047852e-01,-6.792700290679931641e-01
-6.218447089195251465e-01,-6.148262619972229004e-01
7.803256511688232422e-01,-7.042407989501953125e-01
7.515468001365661621e-01,7.780748605728149414e-01
7.435817122459411621e-01,6.941459774971008301e-01
7.057349085807800293e-01,-6.823468804359436035e-01
7.664791345596313477e-01,-7.898740768432617188e-01
7.993113994598388672e-01,6.874468922615051270e-01
-7.889186739921569824e-01,-8.022696971893310547e-01
7.146891355514526367e-01,-7.844912409782409668e-01
-7.240585088729858398e-01,6.837259531021118164e-01
7.408016324043273926e-01,6.907892227172851562e-01
6.786583662033081055e-01,7.235486507415771484e-01
6.634277105331420898e-01,7.901569008827209473e-01
6.976038217544555664e-01,-6.454909443855285645e-01
-6.881225705146789551e-01,7.202669382095336914e-01
6.719930768013000488e-01,-7.171942591667175293e-01
6.683604717254638672e-01,-6.852033734321594238e-01
-7.015676498413085938e-01,7.979502677917480469e-01
-6.829875111579895020e-01,-7.252230644226074219e-01
-6.646592617034912109e-01,-7.391146421432495117e-01
7.549641728401184082e-01,7.314588427543640137e-01
-6.632428169250488281e-01,-7.094764709472656250e-01
-6.488620638847351074e-01,-6.849032044410705566e-01
7.439518570899963379e-01,6.449288129806518555e-01
6.794685125350952148e-01,7.482495903968811035e-01
7.404016852378845215e-01,7.345157265663146973e-01
-6.973934173583984375e-01,7.301307320594787598e-01
7.236546874046325684e-01,-7.370315790176391602e-01
7.348530888557434082e-01,6.757161617279052734e-01
7.218608856201171875e-01,6.706531047821044922e-01
-6.214573979377746582e-01,-7.106024026870727539e-01
6.786502003669738770e-01,6.778003573417663574e-01
-6.988422870635986328e-01,7.546744942665100098e-01
-6.929083466529846191e-01,6.688029170036315918e-01
-7.038662433624267578e-01,6.996390819549560547e-01
8.119951486587524414e-01,7.508062124252319336e-01
-6.730423569679260254e-01,7.371342182159423828e-01
7.598308324813842773e-01,6.728379726409912109e-01
7.363410592079162598e-01,6.654666662216186523e-01
7.042134404182434082e-01,7.061214447021484375e-01
-7.653226256370544434e-01,7.087321281433105469e-01
7.061098814010620117e-01,7.084984183311462402e-01
-7.554183602333068848e-01,-6.902398467063903809e-01
-6.611890792846679688e-01,6.942210197448730469e-01
-6.070040464401245117e-01,-7.064493894577026367e-01
-6.413003206253051758e-01,-7.211567163467407227e-01
6.981716752052307129e-01,7.769355773925781250e-01
7.970291376113891602e-01,-7.126414775848388672e-01
-6.989476084709167480e-01,-6.590391993522644043e-01
-7.159180641174316406e-01,6.503079533576965332e-01
-6.784714460372924805e-01,-8.297575712203979492e-01
7.131048440933227539e-01,7.460008263587951660e-01
-6.953666210174560547e-01,-6.723211407661437988e-01
7.439903616905212402e-01,7.891331315040588379e-01
7.763003706932067871e-01,-6.764624714851379395e-01
-6.401665210723876953e-01,6.482075452804565430e-01
6.886472105979919434e-01,-7.349051833152770996e-01
-7.527151107788085938e-01,-6.447473764419555664e-01
6.508648991584777832e-01,-6.810805797576904297e-01
-6.899209618568420410e-01,7.672349214553833008e-01
-6.362249255180358887e-01,-7.333915233612060547e-01
-7.468584179878234863e-01,-6.433147192001342773e-01
6.806689500808715820e-01,7.504177093505859375e-01
-6.736791133880615234e-01,6.924146413803100586e-01
-7.697838544845581055e-01,8.455216884613037109e-01
7.098727226257324219e-01,-6.891707777976989746e-01
-7.953990697860717773e-01,-6.879509091377258301e-01
6.588714718818664551e-01,-7.310907244682312012e-01
-6.293536424636840820e-01,-6.598542332649230957e-01
6.479738950729370117e-01,-7.340051531791687012e-01
-7.364617586135864258e-01,-6.862399578094482422e-01
6.601570844650268555e-01,6.968289017677307129e-01
6.077067255973815918e-01,-7.109588384628295898e-01
6.505799293518066406e-01,-6.535562276840209961e-01
6.632477045059204102e-01,-7.279844880104064941e-01
7.329182028770446777e-01,7.428448796272277832e-01
-7.452935576438903809e-01,-6.792262792587280273e-01
-7.002948522567749023e-01,-6.866041421890258789e-01
-6.918967962265014648e-01,-8.211810588836669922e-01
-7.406842708587646484e-01,-6.938340067863464355e-01
-6.567370295524597168e-01,6.513444185256958008e-01
-6.812435388565063477e-01,6.880033016204833984e-01
6.875235438346862793e-01,-6.144968867301940918e-01
-6.629258394241333008e-01,-6.929646730422973633e-01
-6.629277467727661133e-01,8.321453332901000977e-01
6.413652300834655762e-01,-6.473757028579711914e-01
-6.672204732894897461e-01,6.051131486892700195e-01
-7.902545332908630371e-01,6.909521818161010742e-01
-7.400683164596557617e-01,6.375002861022949219e-01
-7.359380722045898438e-01,-6.915153861045837402e-01
-7.570213675498962402e-01,-7.513192892074584961e-01
6.779606342315673828e-01,-6.249464750289916992e-01
6.972501873970031738e-01,-7.634916901588439941e-01
-6.808363795280456543e-01,-6.690253019332885742e-01
-7.236912846565246582e-01,-7.587052583694458008e-01
-7.923390865325927734e-01,-6.703866720199584961e-01
-6.550633907318115234e-01,6.871370673179626465e-01
6.923352479934692383e-01,7.192462086677551270e-01
5.287646651268005371e-01,-6.778790354728698730e-01
-6.298094987869262695e-01,-7.099278569221496582e-01
7.668787240982055664e-01,-7.369164824485778809e-01
6.840420961380004883e-01,7.046399712562561035e-01
7.012997269630432129e-01,6.909500360488891602e-01
7.287116646766662598e-01,6.437237858772277832e-01
-6.194551587104797363e-01,-6.675217151641845703e-01
7.682797908782958984e-01,7.684999704360961914e-01
-7.674996256828308105e-01,-7.351602315902709961e-01
6.422289013862609863e-01,-6.803006529808044434e-01
7.236012220382690430e-01,7.212316393852233887e-01
-6.953102946281433105e-01,-7.293065786361694336e-01
6.434554457664489746e-01,7.839609980583190918e-01
-7.454662322998046875e-01,6.518982648849487305e-01
-7.094320058822631836e-01,-8.395224213600158691e-01
7.259008288383483887e-01,6.761107444763183594e-01
-6.595091819763183594e-01,-7.583847641944885254e-01
6.776703000068664551e-01,-7.261667847633361816e-01
7.620901465415954590e-01,-7.378959059715270996e-01
6.842097640037536621e-01,6.600488424301147461e-01
-7.593812942504882812e-01,-7.991665601730346680e-01
-7.254355549812316895e-01,-7.477011680603027344e-01
-6.931593418121337891e-01,-6.606822609901428223e-01
6.926044821739196777e-01,6.754887104034423828e-01
7.925881147384643555e-01,-7.577491402626037598e-01
7.097464799880981445e-01,-7.390252351760864258e-01
7.727727293968200684e-01,6.604052782058715820e-01
7.536535859107971191e-01,-6.593073606491088867e-01
7.359967827796936035e-01,7.681424617767333984e-01
-5.975090861320495605e-01,-6.709715127944946289e-01
6.734887957572937012e-01,7.228369712829589844e-01
7.113517522811889648e-01,6.734066009521484375e-01
-7.235490083694458008e-01,6.093900799751281738e-01
-6.615331768989562988e-01,-6.733304858207702637e-01
7.256353497505187988e-01,7.971361279487609863e-01
-7.768931388854980469e-01,-6.875527501106262207e-01
7.162362933158874512e-01,-6.906917095184326172e-01
-6.766510605812072754e-01,7.386548519134521484e-01
6.686038374900817871e-01,-7.875003218650817871e-01
-6.617667675018310547e-01,-7.022676467895507812e-01
6.683595180511474609e-01,-6.832865476608276367e-01
-7.302300930023193359e-01,7.345806956291198730e-01
-7.614883184432983398e-01,6.972845196723937988e-01
6.676059961318969727e-01,7.044123411178588867e-01
-7.512201070785522461e-01,7.136316895484924316e-01
7.402945756912231445e-01,-7.863196730613708496e-01
6.527993083000183105e-01,7.076636552810668945e-01
-6.582341194152832031e-01,7.272855043411254883e-01
-6.595925688743591309e-01,-7.354554533958435059e-01
7.025847434997558594e-01,-7.655272483825683594e-01
8.120607137680053711e-01,6.922535300254821777e-01
6.530418395996093750e-01,6.849750280380249023e-01
7.416414022445678711e-01,7.445203065872192383e-01
-7.435567378997802734e-01,-6.675694584846496582e-01
7.301579713821411133e-01,-6.031342744827270508e-01
-6.861016154289245605e-01,-7.416326403617858887e-01
8.127961158752441406e-01,7.822872400283813477e-01
-7.478491663932800293e-01,-7.299326658248901367e-01
7.035771608352661133e-01,7.433656454086303711e-01
7.043728232383728027e-01,-6.912379264831542969e-01
-7.461908459663391113e-01,-7.871918082237243652e-01
6.954135894775390625e-01,-6.354036927223205566e-01
7.204387187957763672e-01,-6.646192073822021484e-01
-6.413398981094360352e-01,-6.003960371017456055e-01
7.204169034957885742e-01,-6.890345811843872070e-01
7.000482678413391113e-01,-6.913487911224365234e-01
7.775433659553527832e-01,-6.958032846450805664e-01
-6.589869856834411621e-01,-6.527521014213562012e-01
-8.022963404655456543e-01,7.538388967514038086e-01
-8.170047998428344727e-01,6.551031470298767090e-01
-7.773327231407165527e-01,-6.507919430732727051e-01
6.495339274406433105e-01,-7.037661671638488770e-01
-7.592133879661560059e-01,-8.101969957351684570e-01
-7.807356119155883789e-01,6.641495823860168457e-01
-6.864380240440368652e-01,-7.030130028724670410e-01
-6.915818452835083008e-01,-6.869938373565673828e-01
-7.546025514602661133e-01,7.302288413047790527e-01
6.819549202919006348e-01,6.412943601608276367e-01
-6.741854548454284668e-01,7.192211747169494629e-01
-7.067535519599914551e-01,6.663789749145507812e-01
6.554492115974426270e-01,-8.267952799797058105e-01
